,acchr,dayofweek,accmon,accday,num
20075,21,4,9,14,1
20077,1,1,8,28,1
20081,2,1,2,13,1
20099,4,1,5,22,1
20127,12,3,11,29,1
20131,2,2,11,14,1
20139,1,1,12,4,1
20141,0,6,12,23,1
20145,5,5,9,1,1
20147,7,6,2,11,1
20148,2,7,2,12,1
20152,2,4,3,9,1
20153,2,2,3,28,1
20154,23,4,4,6,1
20155,2,7,4,9,1
20158,20,3,4,19,1
20159,1,7,4,23,1
20160,4,7,4,30,1
20161,12,2,3,7,1
20164,13,1,5,1,1
20165,17,7,5,21,1
20168,4,6,5,27,1
20171,4,1,7,3,1
20172,15,1,7,3,1
20178,1,7,9,10,1
20180,0,2,9,26,1
20182,14,1,10,2,1
20183,20,2,10,10,1
20188,4,1,11,13,1
20190,20,2,12,26,1
20194,2,7,1,1,1
20197,23,7,3,19,1
20201,2,7,4,23,1
20202,0,7,5,14,1
20215,99,1,9,25,1
20232,1,3,1,11,1
20235,2,5,1,27,1
20237,21,4,1,12,1
20243,20,1,1,30,1
20244,0,7,2,5,1
20247,4,1,1,30,1
20249,1,2,2,21,1
20253,22,1,3,6,1
20255,0,7,2,26,1
20256,1,1,2,27,1
20265,19,3,3,22,1
20267,20,7,3,19,1
20268,22,7,3,26,1
20269,22,1,3,27,1
20270,2,4,3,30,1
20272,4,7,4,9,1
20274,14,6,3,18,1
20275,23,6,4,15,1
20277,6,1,4,17,1
20287,5,7,4,23,1
20291,21,7,5,21,1
20297,6,7,5,21,1
20301,4,5,6,9,1
20302,23,5,6,9,1
20311,1,1,6,26,1
20312,20,4,5,4,1
20316,8,2,7,11,1
20319,2,1,8,14,1
20324,23,1,8,21,1
20327,2,7,8,27,1
20332,2,7,9,3,1
20333,1,7,9,17,1
20337,1,1,9,18,1
20338,1,4,9,14,1
20343,2,1,10,2,1
20344,0,4,10,5,1
20350,22,1,9,18,1
20351,2,7,9,24,1
20354,8,1,9,25,1
20359,16,7,10,22,1
20364,2,7,10,8,1
20365,6,7,10,22,1
20374,4,1,8,14,1
20384,0,1,12,18,1
20385,6,1,12,18,1
20386,23,7,12,24,1
20387,5,6,11,11,1
20390,1,2,12,19,1
20396,1,5,11,17,1
20397,4,7,12,17,1
20410,12,7,1,1,1
20412,2,1,1,23,1
20415,8,7,2,12,1
20417,0,1,2,27,1
20419,4,4,3,2,1
20421,2,5,3,3,1
20424,22,2,3,7,1
20425,2,1,4,17,1
20426,22,3,4,19,1
20427,0,5,4,21,1
20429,1,1,4,24,1
20430,4,7,5,7,1
20431,1,1,5,22,1
20432,2,1,6,5,1
20434,2,3,6,14,1
20435,1,2,5,23,1
20436,7,7,6,18,1
20438,2,7,7,16,1
20439,23,1,7,17,1
20445,1,6,8,19,1
20450,2,5,10,20,1
20451,18,1,11,6,1
20453,21,6,11,11,1
20454,17,3,12,6,1
20455,20,4,12,7,1
20461,23,6,3,4,1
20462,1,7,3,12,1
20463,3,1,1,9,1
20467,21,4,4,13,1
20468,21,7,4,16,1
20469,11,7,4,23,1
20470,18,7,5,7,1
20473,2,6,7,15,1
20475,23,5,7,21,1
20476,2,7,8,6,1
20477,1,7,8,27,1
20481,5,1,9,25,1
20483,2,6,9,30,1
20485,2,1,10,2,1
20486,23,6,10,21,1
20487,1,7,11,12,1
20488,2,7,12,3,1
20492,21,7,12,17,1
20496,6,7,6,4,1
20498,11,5,7,7,1
20501,2,7,9,10,1
20505,23,5,1,20,1
20506,2,1,1,30,1
20507,3,1,3,20,1
20508,3,5,4,14,1
20509,18,7,5,14,1
20510,1,1,5,22,1
20511,2,5,5,5,1
20512,3,2,5,23,1
20514,2,1,6,12,1
20516,22,2,6,13,1
20517,3,3,7,5,1
20518,22,7,7,16,1
20522,3,1,8,14,1
20523,16,1,9,25,1
20526,2,7,9,17,1
20528,3,3,11,22,1
20530,1,4,11,23,1
20539,14,2,8,29,1
20540,16,2,9,12,1
20542,23,3,10,11,1
20543,17,7,10,29,1
20548,21,1,3,6,1
20552,5,6,5,27,1
20553,3,6,6,24,1
20557,4,6,9,9,1
20558,3,5,9,22,1
20559,20,7,9,24,1
20560,0,1,7,3,1
20579,3,1,4,17,1
20583,20,6,6,24,1
20590,16,4,10,12,1
20592,2,2,10,31,1
20599,5,3,11,1,1
20606,7,1,1,23,1
20607,4,6,1,28,1
20611,4,1,3,13,1
20613,3,7,3,26,1
20614,3,1,4,10,1
20617,20,4,6,1,1
20619,23,7,7,23,1
20620,14,7,8,20,1
20621,0,3,8,23,1
20622,17,3,8,23,1
20623,21,3,8,23,1
20624,2,7,8,27,1
20627,18,5,10,13,1
20628,11,6,10,14,1
20629,14,7,10,29,1
20630,19,1,10,30,1
20631,6,7,11,5,1
20632,23,7,1,1,1
20636,3,1,1,2,1
20637,4,2,1,3,1
20638,2,4,1,5,1
20644,5,7,1,15,1
20645,99,1,1,23,1
20646,18,6,1,28,1
20649,1,4,2,9,1
20650,99,6,2,4,1
20653,2,2,2,21,1
20654,2,1,2,27,1
20658,23,5,3,17,1
20661,1,7,3,26,1
20665,15,1,4,3,1
20668,21,6,4,15,1
20670,99,7,4,30,1
20671,5,1,5,1,1
20673,1,7,4,9,1
20678,1,7,4,23,1
20679,3,7,4,23,1
20682,1,7,5,14,1
20685,1,1,5,22,1
20688,16,5,5,26,1
20698,2,1,5,29,1
20700,2,1,6,5,1
20701,20,1,6,5,1
20703,3,6,6,10,1
20704,5,7,6,18,1
20707,19,3,6,14,1
20709,0,3,6,21,1
20711,19,5,6,9,1
20714,1,2,7,18,1
20724,5,7,7,2,1
20727,17,4,7,6,1
20728,19,4,7,6,1
20735,2,1,6,26,1
20739,1,4,7,27,1
20744,18,6,7,29,1
20747,1,5,9,1,1
20749,2,7,7,23,1
20756,22,1,9,11,1
20761,4,7,9,10,1
20762,1,7,9,17,1
20767,7,5,10,13,1
20774,0,5,9,15,1
20775,99,6,9,16,1
20776,0,3,9,20,1
20778,2,1,10,2,1
20782,16,7,10,8,1
20783,3,1,10,9,1
20793,22,6,9,9,1
20809,2,7,12,10,1
20811,1,7,12,17,1
