,acchr,dayofweek,accmon,accday,num
7505,19,3,4,19,1
7506,13,6,4,22,1
7515,18,4,6,22,1
7516,20,5,6,30,1
7525,10,3,9,6,1
7526,15,5,9,15,1
7534,20,7,10,1,1
7557,14,5,2,3,1
7584,16,6,9,2,1
7590,15,4,8,31,1
7591,4,5,9,1,1
7598,13,3,10,4,1
7610,15,4,12,28,1
7671,1,4,4,6,1
7678,21,2,6,13,1
7722,18,1,8,7,1
7736,7,4,4,6,1
7737,11,4,4,6,1
7739,7,3,5,10,1
7740,11,6,5,20,1
7742,2,6,6,10,1
7744,2,1,7,17,1
7745,13,7,8,13,1
7748,17,7,9,3,1
7751,0,4,1,5,1
7760,3,7,3,19,1
7762,8,2,4,4,1
7771,13,3,5,3,1
7774,21,3,5,17,1
7783,14,2,10,3,1
7833,14,1,9,25,1
7864,17,2,5,30,1
7879,16,6,10,14,1
7934,13,7,2,19,1
7964,19,6,7,15,1
7990,8,3,1,11,1
7991,15,5,1,6,1
8001,16,7,4,16,1
8004,13,3,5,31,1
8007,18,4,6,1,1
8036,20,2,11,21,1
8058,7,5,5,19,1
8066,6,4,6,22,1
8074,3,6,9,9,1
8080,13,7,9,17,1
8083,13,7,10,8,1
8089,12,7,10,15,1
8092,7,6,11,25,1
8099,18,3,2,8,1
8113,13,7,6,25,1
8118,20,3,6,28,1
8123,14,3,8,16,1
8140,15,5,12,22,1
8146,12,5,4,14,1
8171,21,6,5,20,1
8197,17,4,10,12,1
8213,5,6,2,25,1
8214,9,3,3,1,1
8215,14,6,3,11,1
8216,18,4,4,20,1
8221,15,5,5,5,1
8226,18,2,6,27,1
8229,6,4,7,6,1
8231,0,1,6,12,1
8235,7,3,9,13,1
8239,7,6,11,4,1
8242,19,4,12,7,1
8243,18,5,12,8,1
8245,10,5,12,22,1
8250,18,2,8,22,1
8264,7,5,3,24,1
8288,6,2,8,15,1
8291,21,4,8,31,1
8293,16,4,10,12,1
8294,20,7,9,17,1
8296,10,3,9,6,1
8304,99,4,10,19,1
8323,15,7,1,1,1
8327,5,1,3,6,1
8337,13,6,4,15,1
8371,16,4,8,31,1
8451,22,2,10,3,1
8463,7,1,3,6,1
8469,23,3,5,10,1
8484,9,2,1,10,1
8487,14,7,3,26,1
8489,21,6,4,1,1
8493,19,4,6,8,1
8496,19,1,7,31,1
8497,12,2,8,1,1
8498,18,2,9,12,1
8499,10,6,9,30,1
8529,20,3,8,23,1
8538,7,3,9,27,1
8543,6,4,11,16,1
8552,8,3,5,3,1
8568,22,7,7,9,1
8570,3,1,7,31,1
8577,17,5,10,13,1
8581,17,6,11,11,1
8610,17,5,5,26,1
8643,9,2,2,21,1
8648,16,1,4,24,1
8652,10,7,6,4,1
8664,10,3,7,19,1
8726,0,4,4,27,1
8728,19,5,5,5,1
8852,8,7,12,17,1
9029,10,3,7,5,1
9040,6,4,9,7,1
9093,13,4,6,8,1
9101,8,6,8,12,1
9129,5,5,12,15,1
9142,9,6,2,25,1
9150,12,5,4,21,1
