,acchr,dayofweek,accmon,accday,num
12636,8,2,5,23,1
12637,17,5,7,21,1
12638,13,6,7,1,1
12639,22,7,7,30,1
12640,23,6,7,29,1
12641,14,4,8,10,1
12642,14,4,8,10,1
12644,9,7,9,3,1
12645,16,2,8,15,1
12648,23,6,8,26,1
12650,11,1,7,31,1
12651,19,2,9,19,1
12652,15,7,8,6,1
12656,13,7,8,13,1
12657,9,1,7,31,1
12659,12,3,9,20,1
12660,15,3,10,11,1
12664,20,5,9,8,1
12666,21,6,8,12,1
12670,8,4,11,30,1
12672,20,5,10,6,1
12674,15,3,11,29,1
12675,11,5,11,3,1
12676,13,3,10,18,1
12680,14,6,11,18,1
12682,10,4,12,28,1
12683,10,7,11,12,1
12684,18,3,10,25,1
12687,13,7,11,26,1
12688,12,4,11,30,1
12689,18,4,12,21,1
12690,12,4,9,14,1
12694,7,2,12,19,1
12695,14,5,12,8,1
12698,18,7,12,24,1
12702,18,2,12,26,1
12703,23,2,12,26,1
12704,20,7,9,17,1
12705,10,4,9,21,1
12830,9,2,7,11,1
12852,15,4,8,24,1
12861,12,1,9,4,1
12939,11,5,1,13,1
12940,5,1,1,9,1
12941,13,4,1,19,1
12942,12,7,1,29,1
12943,15,5,1,27,1
12947,13,4,2,23,1
12948,9,7,2,19,1
12949,23,7,2,5,1
12951,10,2,3,7,1
12953,15,4,3,2,1
12954,11,7,3,19,1
12959,10,6,4,15,1
12960,16,4,4,13,1
12961,9,3,4,12,1
12962,7,4,4,13,1
12963,19,2,4,18,1
12971,20,1,4,10,1
12972,14,3,4,19,1
12974,18,2,4,4,1
12978,15,5,5,26,1
12979,16,5,5,12,1
12980,10,7,5,21,1
12982,9,6,5,6,1
12991,10,3,6,14,1
12996,16,4,6,15,1
12999,3,1,6,26,1
13001,20,5,6,9,1
13003,16,2,6,27,1
13005,15,7,3,12,1
13006,15,6,4,22,1
13007,14,2,6,20,1
13023,6,7,8,27,1
13024,18,3,8,23,1
13027,15,4,8,24,1
13028,18,7,8,20,1
13033,9,6,9,2,1
13034,12,3,9,20,1
13038,8,4,9,7,1
13039,7,3,8,2,1
13040,6,2,10,17,1
13042,20,6,10,7,1
13043,13,6,10,14,1
13044,19,2,10,17,1
13045,8,7,10,8,1
13046,18,4,10,26,1
13047,5,2,10,3,1
13048,18,1,10,23,1
13050,9,7,10,22,1
13051,18,1,11,13,1
13052,13,4,11,30,1
13053,7,7,11,12,1
13055,5,6,11,11,1
13056,9,1,11,13,1
13058,13,5,11,3,1
13059,18,4,11,30,1
13060,9,6,11,25,1
13061,6,3,12,20,1
13063,20,6,12,30,1
13067,17,7,12,10,1
13069,18,5,12,8,1
13070,14,6,12,23,1
13072,8,2,12,5,1
13073,7,6,12,16,1
13074,17,2,1,3,1
13083,11,5,7,21,1
13089,15,7,1,8,1
13091,9,5,2,10,1
13093,7,3,1,4,1
13099,6,5,1,27,1
13102,20,5,2,10,1
13103,22,2,3,14,1
13106,15,7,3,19,1
13109,12,4,2,16,1
13116,15,6,4,15,1
13121,18,1,4,3,1
13122,20,4,4,6,1
13129,13,7,6,4,1
13130,10,1,5,29,1
13131,12,1,3,27,1
13133,0,5,6,9,1
13136,13,4,5,11,1
13140,21,1,4,10,1
13142,20,3,6,14,1
13143,0,5,6,16,1
13144,11,4,6,22,1
13147,12,1,6,26,1
13148,14,4,5,25,1
13150,18,6,6,3,1
13151,19,7,7,2,1
13152,19,7,7,9,1
13153,18,7,7,9,1
13154,7,2,7,11,1
13157,9,7,5,21,1
13158,12,2,7,25,1
13162,11,6,8,5,1
13163,11,1,8,7,1
13165,15,6,7,1,1
13166,16,1,7,17,1
13167,15,5,7,21,1
13169,9,6,8,5,1
13170,1,6,7,1,1
13171,14,4,7,27,1
13175,20,6,8,12,1
13176,14,3,8,16,1
13177,5,4,8,17,1
13181,9,2,6,27,1
13185,14,3,8,23,1
13190,18,3,9,20,1
13193,9,7,9,3,1
13194,10,1,9,25,1
13200,21,4,10,5,1
13208,16,6,10,21,1
13209,7,6,10,28,1
13211,15,2,10,31,1
13215,16,1,11,6,1
13216,16,4,11,16,1
13223,18,5,11,10,1
13229,17,6,11,25,1
13230,12,5,12,1,1
13242,20,1,10,23,1
13245,12,7,10,8,1
13248,11,2,1,3,1
13256,3,1,1,30,1
13257,17,4,1,12,1
13262,21,2,3,14,1
13264,16,4,4,13,1
13266,15,3,4,12,1
13267,15,4,4,6,1
13276,6,6,5,6,1
13279,3,1,6,5,1
13281,20,4,6,15,1
13283,9,6,4,1,1
13286,18,7,6,4,1
13287,9,2,6,6,1
13289,19,7,6,4,1
13294,14,4,7,6,1
13295,23,7,6,25,1
13299,12,1,7,17,1
13300,19,3,7,5,1
13302,20,3,7,5,1
13303,17,4,5,18,1
13305,1,7,7,23,1
13307,11,2,8,8,1
13311,10,3,6,28,1
13312,12,7,7,16,1
13313,8,2,7,18,1
13314,16,5,9,1,1
13315,12,7,9,10,1
13316,18,2,6,20,1
13319,12,6,9,16,1
13321,17,3,10,11,1
13322,21,1,10,16,1
13323,16,4,10,26,1
13324,16,6,9,30,1
13327,9,5,5,26,1
13329,21,6,10,21,1
13335,16,4,10,19,1
13366,14,7,5,28,1
13372,15,4,6,22,1
13374,12,5,7,7,1
13378,14,1,7,24,1
13379,12,2,8,1,1
13383,17,2,6,20,1
13387,5,4,9,21,1
13389,15,3,9,27,1
13391,12,3,8,9,1
13395,9,1,6,26,1
13396,16,2,11,7,1
13398,16,2,11,14,1
13409,11,7,1,8,1
13411,13,2,1,31,1
13416,11,2,1,31,1
13417,13,1,2,20,1
13419,16,1,2,6,1
13421,7,4,2,9,1
13423,17,5,2,17,1
13427,18,3,1,25,1
13429,7,4,3,23,1
13431,20,3,3,29,1
13432,20,2,3,14,1
13433,14,4,3,16,1
13435,6,3,3,8,1
13438,23,3,3,29,1
13440,7,4,3,2,1
13443,8,4,4,6,1
13445,14,2,5,30,1
13446,13,4,5,11,1
13449,19,2,4,18,1
13451,15,5,4,21,1
13454,7,7,5,21,1
13457,14,2,5,2,1
13459,12,3,5,24,1
13461,14,5,6,16,1
13464,19,3,5,17,1
13466,15,7,3,5,1
13467,5,2,6,6,1
13468,21,5,5,5,1
13469,10,4,6,15,1
13470,14,1,6,19,1
13474,5,2,6,6,1
13475,5,7,6,25,1
13476,11,5,6,30,1
13478,13,6,6,10,1
13481,14,5,7,14,1
13483,15,2,6,27,1
13484,11,6,7,29,1
13485,16,7,6,11,1
13487,12,3,7,19,1
13489,18,6,7,1,1
13490,11,4,7,27,1
13491,12,1,7,31,1
13492,18,3,7,5,1
13493,11,3,7,12,1
13494,15,3,7,26,1
13495,11,7,7,2,1
13496,13,7,7,30,1
13497,10,1,7,17,1
13498,20,4,7,13,1
13500,4,7,7,23,1
13501,7,4,7,27,1
13503,20,2,8,8,1
13505,11,2,7,11,1
13506,17,7,8,20,1
13507,21,3,8,23,1
13508,10,4,8,3,1
13509,0,4,8,17,1
13510,13,6,8,12,1
13511,18,6,8,5,1
13513,12,7,7,16,1
13514,18,4,8,17,1
13515,16,6,8,26,1
13522,13,1,9,25,1
13523,10,6,9,2,1
13527,8,5,9,22,1
13532,8,1,9,25,1
13533,13,7,9,3,1
13537,13,4,10,26,1
13539,10,2,10,10,1
13540,5,5,10,13,1
13541,14,2,10,31,1
13544,9,4,10,26,1
13547,6,2,11,21,1
13548,11,2,10,10,1
13549,14,7,11,26,1
13550,6,3,12,27,1
13551,17,6,11,11,1
13553,15,5,9,29,1
13554,11,6,9,16,1
13555,18,5,11,24,1
13556,11,5,11,10,1
13558,9,3,11,8,1
13560,16,4,11,23,1
13561,14,3,11,8,1
13563,16,4,11,23,1
13566,11,7,12,31,1
13570,14,2,12,5,1
13571,15,1,12,4,1
13572,6,4,12,14,1
13576,10,6,12,16,1
13577,17,1,12,11,1
13579,14,6,12,23,1
13580,6,2,12,19,1
13581,7,5,1,6,1
13583,15,5,3,24,1
13588,22,7,12,3,1
13624,12,7,8,27,1
13635,10,7,9,10,1
13645,8,3,11,22,1
13667,11,6,2,11,1
13669,13,5,2,24,1
13677,12,3,8,9,1
13684,19,2,9,12,1
13685,17,6,10,14,1
13686,6,5,10,27,1
13689,14,3,1,4,1
13694,19,7,1,15,1
13704,8,7,3,12,1
13707,5,4,3,16,1
13713,6,6,4,1,1
13724,16,5,4,14,1
13725,20,7,4,16,1
13727,11,7,5,7,1
13728,7,3,5,10,1
13729,9,1,5,22,1
13730,10,7,5,28,1
13738,20,7,7,30,1
13744,9,4,8,3,1
13747,19,3,8,23,1
13750,7,4,8,3,1
13751,16,2,7,11,1
13754,5,1,8,7,1
13755,21,3,8,9,1
13763,12,4,8,24,1
13771,19,4,10,26,1
13775,11,7,11,26,1
13783,19,6,11,25,1
13792,11,6,12,30,1
13805,18,3,1,25,1
13806,1,3,1,25,1
13818,10,7,2,19,1
13819,18,1,2,20,1
13823,18,7,2,26,1
13827,16,7,3,5,1
13844,7,5,4,7,1
13845,10,7,4,9,1
13846,22,7,4,16,1
13853,8,3,4,12,1
13855,18,1,4,10,1
13858,10,1,5,1,1
13862,8,3,5,10,1
13863,16,4,5,11,1
13866,4,4,5,18,1
13867,10,3,5,24,1
13877,15,7,6,11,1
13878,21,2,6,13,1
13883,14,3,6,21,1
13889,16,2,6,27,1
13891,12,7,7,9,1
13906,23,7,7,16,1
13908,1,4,8,3,1
13909,7,5,8,4,1
13916,6,4,9,7,1
13922,15,3,9,27,1
13925,14,1,8,28,1
13927,11,7,6,25,1
13928,19,6,9,9,1
13931,7,1,10,2,1
13936,6,7,10,15,1
13952,17,4,7,13,1
13967,4,1,12,4,1
13975,9,4,12,28,1
13976,18,3,11,22,1
13979,15,4,12,7,1
13985,10,7,1,1,1
13988,9,6,5,6,1
13998,10,3,11,22,1
14000,20,1,9,18,1
14010,13,7,4,30,1
14015,11,2,1,3,1
14016,16,5,1,27,1
14019,16,2,2,7,1
14029,10,7,3,12,1
14030,17,2,3,14,1
14032,9,2,3,21,1
14035,16,6,4,15,1
14038,11,2,4,11,1
14039,14,5,5,5,1
14041,14,2,5,2,1
14046,16,5,6,9,1
14047,10,5,6,9,1
14050,17,7,6,18,1
14062,13,1,7,24,1
14063,13,4,7,27,1
14064,15,5,7,21,1
14067,10,6,7,29,1
14074,19,4,8,24,1
14079,7,6,9,30,1
14080,8,7,9,24,1
14082,15,2,10,10,1
14084,1,1,8,14,1
14085,11,7,10,15,1
14086,14,1,10,16,1
14089,8,7,10,29,1
14091,19,1,10,16,1
14092,16,6,11,4,1
14104,21,2,12,19,1
14106,9,4,12,28,1
14109,8,3,12,13,1
14141,12,2,6,20,1
14185,6,2,1,10,1
14187,12,2,1,31,1
14188,6,4,1,19,1
14190,15,6,2,11,1
14196,16,5,4,7,1
14198,11,4,4,27,1
14199,12,2,4,25,1
14203,4,3,5,31,1
14207,19,2,6,6,1
14209,8,3,6,14,1
